Date_Time,Value
20/09/1967,3.456
21/09/1967,3.1968
22/09/1967,2.9376
23/09/1967,2.7648
24/09/1967,2.592
25/09/1967,2.4192
26/09/1967,2.3328
27/09/1967,2.16
28/09/1967,1.9872
29/09/1967,1.728
30/09/1967,1.2096
01/10/1967,0.864
02/10/1967,0.6048
03/10/1967,0.432
04/10/1967,0.1728
05/10/1967,0.0864
06/10/1967,0.1728
07/10/1967,0.1728
08/10/1967,84.9312
09/10/1967,22.032
10/10/1967,7.776
11/10/1967,5.184
12/10/1967,3.8016
13/10/1967,2.8512
14/10/1967,2.3328
15/10/1967,1.9008
16/10/1967,1.4688
17/10/1967,0.9504
18/10/1967,0.5184
19/10/1967,0.2592
20/10/1967,0.0864
21/10/1967,0
22/10/1967,0
23/10/1967,0
24/10/1967,0
25/10/1967,0
26/10/1967,0
27/10/1967,0
28/10/1967,0
29/10/1967,0
30/10/1967,0
31/10/1967,0
01/11/1967,0
02/11/1967,0
03/11/1967,0
04/11/1967,0
05/11/1967,0
06/11/1967,0
07/11/1967,0
08/11/1967,0
09/11/1967,0
10/11/1967,0
11/11/1967,0
12/11/1967,0
13/11/1967,0
14/11/1967,23.9328
15/11/1967,9.072
16/11/1967,22.7232
17/11/1967,15.0336
18/11/1967,4.5792
19/11/1967,2.4192
20/11/1967,1.1232
21/11/1967,0.432
22/11/1967,0.1728
23/11/1967,0.0864
24/11/1967,0
25/11/1967,0
26/11/1967,0
27/11/1967,0
28/11/1967,0
29/11/1967,0
30/11/1967,8.5536
01/12/1967,55.1232
02/12/1967,111.1968
03/12/1967,58.4064
04/12/1967,19.44
05/12/1967,45.36
06/12/1967,26.6976
07/12/1967,13.3056
08/12/1967,9.2448
09/12/1967,16.1568
10/12/1967,26.6112
11/12/1967,25.2288
12/12/1967,37.8432
13/12/1967,25.92
14/12/1967,12.6144
15/12/1967,7.1712
16/12/1967,4.32
17/12/1967,36.8064
18/12/1967,40.9536
19/12/1967,17.712
20/12/1967,21.9456
21/12/1967,19.44
22/12/1967,30.3264
23/12/1967,26.8704
24/12/1967,34.6464
25/12/1967,101.7792
26/12/1967,30.8448
27/12/1967,29.2896
28/12/1967,55.5552
29/12/1967,462.5856
30/12/1967,357.0048
31/12/1967,1350.1728
01/01/1968,145.4112
02/01/1968,60.9984
03/01/1968,902.1024
04/01/1968,77.2416
05/01/1968,43.2864
06/01/1968,40.4352
07/01/1968,37.584
08/01/1968,34.7328
09/01/1968,31.8816
10/01/1968,29.0304
11/01/1968,26.1792
12/01/1968,22.2912
13/01/1968,27.3888
14/01/1968,25.056
15/01/1968,15.2928
16/01/1968,10.2816
17/01/1968,8.0352
18/01/1968,38.1888
19/01/1968,1762.3008
20/01/1968,443.7504
21/01/1968,248.2272
22/01/1968,487.0368
23/01/1968,674.8704
24/01/1968,941.6736
25/01/1968,275.3568
26/01/1968,539.9136
27/01/1968,4865.5296
28/01/1968,2007.7632
