Date_Time,Value
11/08/1952,271.8144
12/08/1952,217.4688
13/08/1952,1135.296
14/08/1952,4400.0928
15/08/1952,1985.2992
16/08/1952,754.7904
17/08/1952,425.4336
18/08/1952,262.7424
19/08/1952,209.1744
20/08/1952,191.808
21/08/1952,185.8464
22/08/1952,180.144
23/08/1952,169.8624
24/08/1952,155.088
25/08/1952,140.3136
26/08/1952,125.4528
27/08/1952,110.6784
28/08/1952,95.904
29/08/1952,81.0432
30/08/1952,72.4896
31/08/1952,70.7616
1/09/1952,68.9472
2/09/1952,67.1328
3/09/1952,65.4048
4/09/1952,63.5904
5/09/1952,61.8624
6/09/1952,59.8752
7/09/1952,57.1104
8/09/1952,54.3456
9/09/1952,51.5808
10/09/1952,48.816
11/09/1952,46.0512
12/09/1952,43.2864
13/09/1952,40.5216
14/09/1952,38.7936
15/09/1952,38.1024
16/09/1952,37.4976
17/09/1952,36.8064
18/09/1952,36.1152
19/09/1952,35.5104
20/09/1952,34.2144
21/09/1952,32.3136
22/09/1952,30.4992
23/09/1952,28.6848
24/09/1952,26.8704
25/09/1952,25.056
26/09/1952,23.2416
27/09/1952,21.168
28/09/1952,19.6128
29/09/1952,19.6128
30/09/1952,19.6128
1/10/1952,19.6128
2/10/1952,19.6128
3/10/1952,24.192
4/10/1952,31.536
5/10/1952,31.104
6/10/1952,30.24
7/10/1952,29.2896
8/10/1952,28.4256
9/10/1952,27.5616
10/10/1952,26.6112
11/10/1952,25.7472
12/10/1952,25.056
13/10/1952,22.9824
14/10/1952,19.6128
15/10/1952,19.6128
16/10/1952,19.6128
17/10/1952,17.712
18/10/1952,14.6016
19/10/1952,14.6016
20/10/1952,14.6016
21/10/1952,14.6016
22/10/1952,14.6016
23/10/1952,26.4384
24/10/1952,410.4
25/10/1952,621.216
26/10/1952,392.688
27/10/1952,301.7088
28/10/1952,1150.416
29/10/1952,742.0896
30/10/1952,248.3136
31/10/1952,187.056
1/11/1952,138.4128
2/11/1952,89.6832
3/11/1952,57.5424
4/11/1952,49.68
5/11/1952,42.0768
6/11/1952,34.56
7/11/1952,26.9568
8/11/1952,19.3536
9/11/1952,18.6624
10/11/1952,39.6576
11/11/1952,59.7888
12/11/1952,59.0112
13/11/1952,301.536
14/11/1952,296.4384
15/11/1952,153.5328
16/11/1952,113.184
17/11/1952,76.032
18/11/1952,52.704
19/11/1952,48.4704
20/11/1952,44.2368
21/11/1952,40.0896
22/11/1952,35.9424
23/11/1952,31.7088
24/11/1952,27.5616
25/11/1952,26.5248
26/11/1952,30.0672
27/11/1952,33.696
28/11/1952,66.7008
29/11/1952,2372.4576
30/11/1952,3207.4272
1/12/1952,731.808
2/12/1952,364.0896
3/12/1952,320.976
4/12/1952,292.032
5/12/1952,170.9856
6/12/1952,132.192
7/12/1952,141.5232
8/12/1952,98.1504
9/12/1952,74.1312
10/12/1952,73.3536
11/12/1952,73.5264
12/12/1952,74.8224
13/12/1952,220.5792
14/12/1952,161.9136
15/12/1952,97.9776
16/12/1952,80.0064
17/12/1952,97.8048
18/12/1952,142.128
19/12/1952,175.3056
20/12/1952,344.5632
21/12/1952,198.8064
22/12/1952,122.8608
23/12/1952,89.1648
24/12/1952,78.7104
25/12/1952,90.8928
26/12/1952,130.9824
27/12/1952,147.1392
28/12/1952,154.224
29/12/1952,113.9616
30/12/1952,479.6064
31/12/1952,302.9184
1/01/1953,222.6528
2/01/1953,207.6192
3/01/1953,138.4128
4/01/1953,223.4304
5/01/1953,234.9216
6/01/1953,433.4688
7/01/1953,909.0144
8/01/1953,328.752
9/01/1953,181.008
10/01/1953,113.0976
11/01/1953,91.152
12/01/1953,81.0432
13/01/1953,74.8224
14/01/1953,73.0944
15/01/1953,71.3664
16/01/1953,69.7248
17/01/1953,67.9968
18/01/1953,66.2688
19/01/1953,64.6272
20/01/1953,62.8992
21/01/1953,61.1712
22/01/1953,178.2432
23/01/1953,140.832
24/01/1953,102.6432
25/01/1953,86.5728
26/01/1953,228.2688
27/01/1953,154.3968
28/01/1953,114.7392
29/01/1953,81.0432
30/01/1953,73.44
31/01/1953,70.1568
1/02/1953,76.2048
2/02/1953,82.1664
3/02/1953,123.0336
4/02/1953,56.5056
5/02/1953,48.2112
6/02/1953,46.7424
7/02/1953,46.0512
8/02/1953,80.5248
9/02/1953,59.5296
10/02/1953,51.408
11/02/1953,44.2368
12/02/1953,39.2256
